target,source
K050611,K032698
K051884,K042205
K040169,K961350
K073196,K040668
K941553,K901215
K191542,K183610
K191542,K170188
K191542,K183610
K191542,K173582
K191542,K170116
K192883,K150862
K192883,K160907
K192883,K121297
K192883,K161155
K192883,K153131
K192883,K181340
K100129,K902407
K100129,K921579
K100129,K011564
K100129,K053550
K964281,K941239
K964281,K923555
K971855,S
K973422,K963861
K111677,K020556
K082591,S
K960806,K911560
K962418,K781253
K133506,K071179
K142025,K082223
K142025,K061614
K142025,K071445
K142025,K081141
K972823,K905764
K972823,K921518
K972823,K954099
K972823,K932993
K972823,K910577
K973701,K961132
K061240,K000997
K170953,K152515
K990090,K946173
K990090,K981582
K990488,K963211
K022271,K021507
K022271,K993810
K014278,S
K022412,K904806
K082417,K073416
K955365,S
K973195,K953096
K973963,K973963
K936000,K760923
K963703,K924208
K970501,K861433
K970501,K861114
K970501,K932755
K970501,K921384
K032420,K022715
K972943,K902899
K060488,K050207
K060488,K053129
K081169,K062326
K082096,K080121
K082096,K073394
K082096,K070063
K082096,K062210
K073713,S
K110898,K983299
K102408,K090238
K960094,K954023
K960094,K951301
K962921,K960517
K962921,K933020
K051793,S
K012501,S
K011610,K993982
K012217,K983887
K022251,S
K023133,K010003
K140198,K100336
K960047,S
K960422,K844094
K031581,S
K032398,K022271
K032398,K013296
K052680,S
K973271,K953420
K033612,S
K062033,K001670
K013810,K971667
K020430,K010399
K011920,K943500
K020457,K954193
K020457,K951624
K020457,K894336
K020457,K950130
K982350,S
K990545,S
K042396,K032523
K070306,K043168
K070532,S
K070520,S
K102022,K083313
K072095,K062872
K072095,K914546
K981797,K951919
K983390,S
K993106,K930480
K993106,K952697
K993944,K983214
K011168,K002098
K011168,K983007
K011168,K850785
K011620,K922915
K033662,K003853
K033938,K023842
K113593,K043229
K113593,K033961
K113593,K022048
K113593,K110353
K113593,K103100
K113593,K080828
K113593,K042508
K113593,K110522
K113593,K082728
K113593,K090714
K113593,K083071
K113593,K091365
K152009,K102556
K013412,S
K955592,K892262
K982772,K964969
K990361,K971723
K990361,K962397
K990361,K964805
K990361,K970896
K992326,K844211
K993949,K974466
K953185,K923915
K953185,K891908
K961992,S
K132993,K110068
K011933,K001392
K011933,K000885
K020023,S
K963160,S
K964616,S
K210035,K181600
K210035,K200793
K210035,K190425
K210035,K192481
K221039,K182133
K972424,K954530
K972424,K953293
K972424,K950763
K972424,K955336
K972704,K945730
K963084,K872881
K963385,K920180
K980056,K912844
K991331,S
K993464,K910318
K993464,K922431
K993464,K910195
K993982,K920507
K993667,S
K962194,K953954
K021919,K983353
K964359,S
K965228,S
K062789,K050204
K062789,K030069
K062789,K041611
K062789,K992355
K964272,K931794
K964272,K943257
K971369,S
K971901,K904779
K070816,K051601
K023827,S
K953837,K834210
K010270,K983533
K010270,K912595
K011603,K993289
K011603,K964880
K011603,K790501
K021161,K945190
K022427,S
K190136,K905795
K190136,K884739
K190136,K102601
K190136,K153609
K191075,K172079
K964009,K904226
K181832,K161886
K212206,K202888
K972743,S
K083458,S
K103753,K092660
K111362,K100765
K153102,S
K160820,K133287
K160820,K103490
K160820,K090477
K161604,S
K040492,K032712
K191930,K014250
K012676,S
K963231,K912316
K963644,S
K970631,K905427
K193379,S
K032833,K895635
K972965,K884845
K974052,S
K974251,K932336
K974251,K861937
K974811,S
K982841,K884413
K982841,K901974
K983837,S
K992901,K982738
K962758,K961172
K964661,S
K970511,S
K092685,K080922
K101676,K081143
K984055,K970269
K970455,K973619
K052677,K000972
K991397,K915210
K992895,K853529
K140519,S
K921255,S
K032244,K013524
K033077,K983295
K033077,K002712
K033799,K983673
K040640,K983139
K043197,K024194
K043197,K021819
K983226,K932519
K983226,K913812
K912071,S
K030368,S
K031016,S
K030875,K020247
K051733,S
K052954,S
K110385,K081146
K190588,K161189
K200154,K141064
K030006,S
K014212,K973013
K960341,K944834
K141724,K093560
K062783,S
K063306,K972265
K063306,K050178
K963043,S
K973867,S
K980093,S
K170961,K161442
K170961,K102547
K170961,K142299
K170961,K163707
K170961,K162138
K170961,K081611
K983141,S
K983385,S
K013586,S
K180376,K140738
K180376,K173508
K180376,K171832
K974352,K890323
K063550,S
K170064,K091102
K063223,S
K063771,K041881
K080795,K052824	
K190327,K170555
K013031,K896048
K013031,K002552
K984129,S
K984375,K953779
K021963,K994337
K101139,K082464
K112413,K090429
K121162,K971193
K220785,K102855
K980209,K973312
K012731,K000164
K972856,S
K972940,K971575
K983008,K911581	
K990322,S
K991724,S
K110858,S
K130791,K073035
K051789,K030433
K083265,S
K031368,S
K180850,K091749
K091995,K072678
K011769,K000990
K963962,K962362
K970934,K954013
K970934,K951812
K993080,S
K965223,K853138	
K965223,K963807
K965223,K864657
K965223,K901562
K970367,S
K021074,S
K970701,S
K972521,K882097
K972706,K864236
K973295,K945805
K974629,K970954
K962769,K953694
K963134,S
K965103,S
K974154,K930488
K021784,S
K991789,S
K992848,K973640	
K992848,K962827
K980442,S
K980629,K923851
K980629,K951830
K980629,K964206
K983034,K973498
K983240,K915218
K983836,K923438
K983853,K931683
K033654,S
K041161,K993969
K961407,K930201
K962151,K802845
K042368,K894643
K060298,S
K983759,K935847
K984167,S
K991851,K904210
K071870,K062639
K092617,S
K993210,S
K994032,K940906
K955180,K911382
K961982,K961982
K961982,K792124
K963490,S
K964048,K954906
K991431,K895417
K130536,K120808
K030264,K992559
K030529,K993247
K034063,S
K040072,K033322
K041068,S
K031140,K030523
K031815,K003516
K033427,K023413
K012162,S
K014240,K991278
K181915,K140827
K182782,K113168
K182782,K180398
K182782,K180669
K070705,K052881
K210252,K203447
K210252,K193105
K982770,K962362
K983255,K972352
K023890,S
K032864,K030700
K032864,K024088
K032864,K013201
K955872,S
K960512,S
K961267,K844068
K091176,K071391
K050508,S
K050984,K904111
K070307,K941392
K964574,K931302
K971687,S
K972844,K894219
K972844,K933459
K974130,K962699
K974130,K955092
K121046,S
K143043,S
K970228,K951850
K053379,K952643
K994370,K936274
K994370,K963148
K994370,K881982
K994370,K873602
K994370,K833921
K994370,K923277
K132560,K102893
K140978,K031761
K140978,K123786
K141090,S
K012956,S
K220329,K160918
K220329,K160425
K182512,K180201
K183496,K141684
K190789,K172481
K961827,S
K192767,K173784
K955811,K935661
K961390,S
K974718,K912938
K980879,K910772
K980879,K972020
K980879,K893221
K992276,K980288
K962217,S
K963526,S
K980972,S
K983456,K900765
K983456,K983456
K991471,S
K992985,K973388
K992985,K910860
K014272,K984486
K014272,K983524
K014272,K971065
K952417,S
K962289,K905786
K964340,S
K033814,K953577
K971302,S
K981447,K971737
K113464,K110134
K113464,K103110
K113464,K103153
K992381,S
K161946,K140660
K171001,K011375
K171001,K032586
K050790,S
K072051,K991486
K102889,K081745
K212990,K043248
K212990,K112111
K212990,K133469
K972682,S
K930044,S
K171618,K140884
K013009,K000269
K960768,K860357
K960768,K951714
K962150,S
K971713,K781378
K021672,K933200
K021672,K900923
K983579,S
K021883,K983818
K021883,K003076
K984083,K920778
K984083,K811146
K023880,K964248
K032235,K021317
K030208,K011087
K001614,S
K972260,K955720
K052736,S
K160598,K041306
K160598,K110903
K160598,K131869
K160598,K152762
K160598,K093911
K946268,S
K152278,K072080
K152278,K113119
K152278,K954465
K120817,S
K012104,S
K171729,K102917
K180757,K772200
K180757,K081489
K071746,S
K190729,K162885
K962705,S
K964532,K964324
K970083,K860366
K970083,K951445
K073314,K062389
K073314,K011394
K073314,K051705
K090048,S
K093204,S
K984014,K971333
K984014,K951964
K212030,K202858
K091043,K022309
K970808,K942622
K984383,S
K990908,K970589
K990908,K940776
K033177,K970968
K973301,K946219
K120731,K980590
K951014,S
K041985,S
K050872,K031755
K984415,K940776
K984415,K980216
K984415,K921748
K984415,K902836
K984415,K932997
K984611,S
K063257,S
K071070,S
K992386,S
K993724,K891782
K994005,K920751
K101452,K071396
K080948,K955403
K131775,K112557
K131775,K120352
K153452,K060544
K153452,K090076
K153452,K130533
K161379,K102293
K161379,K123231
K123707,K110009
K052134,K042531
K133282,K123803
K030106,K003201
K071184,K070946
K071184,K040022
K020387,S
K954671,S
K955777,S
K961178,S
K955382,K890771
K955382,K896193
K960470,K953969
K960470,K910555
K960470,K950956
K962082,K950521
K971482,K914701
K974564,K791340
K974780,S
K103153,S
K112431,K101876
K011766,K002976
K972269,S
K974299,S
K984390,S
K990004,S
K022010,K951987
K022715,S
K182217,K020779
K182217,K983536
K182217,K100723
K013116,S
K013325,K012321
K954955,K922323
K954955,K883832
K963618,S
K963798,K953644
K965159,K893754
K970116,K905449
K961166,K881632
K990028,K972578
K990225,K973439
K991618,S
K970938,K802473
K971117,S
K971492,K912498
K972950,K940485
K983733,K955884	
K983733,K904208
K990841,S
K993816,K982657
K014224,K011787
K992105,S
K993376,K972814
K023593,K993585
K113638,K112124
K013867,K925765
K013867,K945847
K191102,K142249
K013677,K980182
K964004,K926361
K964004,K930979
K980077,K811722
K983452,S
K984147,S
K991566,S
K993283,S
K955553,K880461
K955553,K930187
K955719,S
K031040,K994337
K031040,K022629
K013145,K923505
K002149,S
K022782,K926565
K022782,K946106
K041924,K022309
K011792,S
K954123,K942988
K974220,K890323
K981559,S
K990280,K902580
K971180,K892262
K972812,K884297
K984006,K964630
K993348,S
K994069,K982610
K994069,K982734
K023994,S
K031533,S
K023908,K013663
K023908,K011715
K023908,K990131
K032532,S
K032921,K013325
K040556,K033690
K081881,K030077
K090022,S
K022931,S
K023743,S
K051384,K040543
K061168,K955305
K082892,K041170
K082892,K020572
K092878,K964240
K004005,K970471
K100358,K051175
K090933,K060837
K013606,K992858
K163481,S
K052026,K002149
K052908,K050577	
K052908,K010707
K052908,K926433
K052908,K842481
K023856,K994005
K032737,K971516
K981497,K895704
K060133,K012119
K070862,K001128
K063068,K041881
K063068,K051514
K041887,S
K052841,S
K081520,K073653
K960658,K803126
K960978,S
K021358,S
K954347,K950204
K961807,K882450
K983064,K964197
K983064,K925123
K992924,S
K041540,S
K031881,S
K121417,K093770
K121417,K091577
K121417,K082934
K012131,S
K014138,K950556
K220729,K170260
K220729,K153081
K992207,K902579
K962751,S
K961933,S
K992118,S
K023687,S
K972556,S
K974674,K950493
K980852,S
K994177,K946173
K022555,K002320
K981094,K910817
K983657,K910990
K983657,K913812
K122302,K113435
K033070,K875286
K030174,K955845
K063101,S
K012840,K994887
K024275,S
K033974,K020946
K033974,K020256
K033974,K033022
K033974,K010781
K063211,S
K223178,K183493
K223178,K101885
K980448,K822157
K190788,K181608
K050651,K990214
K050651,K021980
K050651,K012448
K972302,S
K070680,S
K981191,K962362
K984151,K930940
K992301,S
K992400,K935711
K992524,S
K082457,S
K070754,S
K093730,K990772
K100660,S
K080806,K960970
K080806,K972610
K080806,K042874
K080806,K071342
K080806,K072269
K080806,K072769
K080806,K073441
K093300,K011721
K121885,K110521
K130707,K102974
K141219,K130033
K141219,K110145
K141219,K133275
K103090,K071079
K151135,K033488
K140937,K122533
K960578,S
K973413,K960981
K973809,S
K964249,K933871
K992570,S
K022556,S
K993199,K884803
K981309,S
K982668,K934335
K990460,K922043
K961171,K944523
K031257,K993944
K963986,K931770
K953742,K904409
K964052,S
K991533,K983008
K992489,S
K963092,K915836
K083910,S
K964556,K061289
K972380,K960981
K972941,S
K974226,K941198
K982917,K965163
K990640,S
K993385,K945660
K023537,S
K182280,K141803
K962530,K915774
K022382,S
K973231,K964259
K974770,S
K032733,K993531
K070592,S
K100162,S
K032140,K971196
K032140,K926354
K032844,K983617
K041040,K955022
K052690,S
K080206,K024107
K080206,K062033
K092909,K021932
K092909,K052483
K093137,S
K100611,S
K102588,K061678
K102588,K002333
K073643,K050965
K150670,K061037
K150670,K123877
K150670,K113744
K150670,K132268
K150670,K120827
K191367,S
K013942,S
K014277,S
K960430,S
K962749,K944900
K980867,K914527
K980867,K913641
K020515,K991066
K963619,K914449
K963619,K946107
K963619,K946106
K963619,K830889
K963619,K810428
K970011,K964643
K051684,S
K052981,K040183
K072387,S
K080663,K053588
K110430,S
K011969,S
K182619,K130914
K193122,K992394
K014164,K864492
K014164,K971047	
K220988,K200574
K961849,K885020
K961849,K941353
K963203,K903641
K964219,K770789
K972393,K960258
K973668,K951890
K993822,K964533
K993822,K971883
K993699,S
K022452,K925973
K043051,S
K071858,K822094
K083687,S
K120122,K111673
K133372,K130089
K180720,K171144
K180720,K140568
K960636,K950996
K962274,K894190
K970239,K931495
K971130,S
K173476,K151726
K173476,K171496
K983942,K964163
K990546,K970123
K991385,S
K992529,K960614
K992529,K851984
K993928,K880784
K191662,K182282
K150843,K123920
K200110,K140122
K960920,S
K060686,K041411
K060900,S
K030450,K003266
K030450,K003787
K030951,K974483
K032399,K031865
K032843,K013073
K032843,K982805	
K040346,S
K041447,S
K050741,S
K060245,K053056
K060320,S
K062856,K962031
K090176,K020853
K041122,S
K050540,S
K102481,K102037
K022962,S
K071039,S
K073495,K052859
K080405,S
K092309,S
K102147,S
K163050,K101952
K973685,S
K020932,K970289
K973707,S
K962875,K955356
K970875,K896549
K973976,K970683
K973976,K960667
K974518,S
K981717,S
K983345,K962125
K964853,K922214
K965224,S
K983684,K962127
K991698,S
K992751,K951830
K082685,K080173
K081628,K072424
K131471,K091118
K002996,K970337
K002996,K951517
K002996,K913812
K002996,K972228
K002996,K973124
K172061,K160267
K103805,S
K013946,K003978
K013946,K974320
K013946,K970496
K952790,S
K983706,K982686
K993650,K990775
K013662,S
K970296,K953997
K990216,S
K971359,K954959
K971359,K954215
K992482,K963249
K022954,S
K023119,S
K992582,S
K143557,K101143
K143557,K110165
K172216,K132474
K173730,K043110
K173730,K152975
K200852,K170847
K013939,K012747
K973432,K955791
K973432,K955073
K112438,K100448
K152961,K100716
K034011,K003765
K034011,K024206
K034011,K003147
K170075,S
K965193,S
K990348,S
K042379,K991605
K042379,K961312
K974381,K972767
K983365,K923555
K983365,K970162
K983365,K954899
K983365,K954394
K984224,S
K031958,K012136
K031972,K962330
K955724,S
K062593,K040459
K102728,S
K964723,K955382
K964723,K960778
K971423,S
K972876,K954833
K982349,K964747
K982349,K961055
K982349,K945512
K991487,K960513
K991487,K924434
K131575,K110708
K131777,K102533
K151841,S
K152605,K120495
K152605,K120495
K993335,K954915
K993335,K964879
K030196,S
K041396,K961974
K041396,K032503
K041396,K013722
K061547,S
K053444,K013805
K033335,S
K031677,K010766
K031677,K023294
K030803,K970158
K024178,K013648
K024178,K012883
K024178,K000001
K971470,S
K971291,K955121
K970489,K935070
K964636,K922090
K964636,K943865
K020726,K000414
K971365,S
K963573,S
K962083,S
K182272,K132612
K171041,K040019
K171041,K023612
K133519,S
K984360,S
K120129,K111963
K012997,K973260
K071150,K973226
K043246,K991280
K990999,K973683
K984251,K982494
K984251,K980928
K984251,K933881
K983653,S
K171879,K041342
K152096,K100423
K020195,K891320
K011960,K961136
K011960,K003385
K011960,K964497
K011960,K974057
K093299,K063473
K093299,K033767
K120475,K070354
K141590,K100603
K073186,K000684
K022837,K000106
K022030,K001884
K990030,K974328
K982632,K962362
K981769,S
K974374,S
K962030,S
K960718,K925852
K954957,K935674
K160799,S
K120767,K945604
K120004,K103680
K100083,K072733
K100821,K063692
K100821,K091585
K092819,K972359
K092266,S
K062967,S
K060630,K022556
K052877,K001128
K032593,K873498
K042827,K984504
K091747,K080064
K080850,K062103
K131663,K112056
K130225,K112362
K072194,K012600
K072194,K012609
K062688,S
K103808,S
K101788,K071175
K050749,S
K042574,K011721
K033250,K992532
K033250,K001063
K031807,K022012
K072555,K024198
K072555,K950365
K051747,S
K040871,K011935
K032394,S
K123082,K103785
K031020,S
K072625,S
K063445,S
K994170,K990044
K993571,S
K991906,S
K984407,K962517
K983626,K920984
K983626,K896039
K983626,K943931
K983626,K981394
K983626,K964888
K983626,K954350
K964379,S
K962916,S
K000576,K963147
K990915,S
K982182,K980898
K023184,S
K971842,S
K971189,S
K963594,K925284
K963594,K943383
K963594,K962699
K960292,K933541
K991808,K990498
K991218,S
K980944,S
K012908,K972463
K012908,K994060
K972091,S
K964696,S
K053276,S
K031150,S
K024280,S
K171888,K160802
K160862,S
K172288,K052051
K121004,S
K111799,K080280
K022321,K991066
K972986,S
K021317,K010266
K073054,K062487
K072068,K024054
K072068,K970693
K110798,S
K012917,S
K070199,K000115
K991592,S
K984097,S
K962306,S
K960886,K925765
K965116,K903219
K964503,S
K963815,S
K963534,K915077
K961101,S
K183219,K123292
K181971,K830803
K062825,S
K062634,S
K062004,K050449
K051977,K033342
K051977,K020830
K022236,K970099
K022236,K901659
K992892,K980645
K992892,K940541
K992892,K942604
K992892,K931544
K984228,K952129
K090457,K896653
K070585,K043474
K051545,K014179
K051194,S
K042871,S
K042272,K963425
K041890,S
K955444,K834464
K955108,S
K032300,K023102
K032300,K920231
K981687,S
K980635,S
K962945,K940868
K962945,K955886
K962945,K934191
K962945,K900677
K960441,S
K141675,K122387
K141675,K132913
K141376,K132412
K190180,K141668
K190180,K182809
K141908,S
K130361,K101912
K123864,K103025
K123864,K101250
K113757,K061958
K113757,K051193
K113757,K063371
K113757,K071529
K113757,K080901
K041001,S
K032714,S
K070730,K862046
K070730,K970159
K070730,K031351
K041059,K862163
K041059,K973507
K041059,K942459
K041059,K944468
K050512,S
K033923,K001179
K964797,K945781
K964797,K946348
K964797,K953635
K964797,K944737
K964797,K931488
K961462,K905521
K031847,S
K031748,K943836
K031067,K023479	
K170455,K160605
K170455,K124034
K070846,K010533
K070846,K030631
K070846,K063613
K070846,K052401
K070063,K031690
K063497,K063499
K063329,S
K060656,K992875
K060656,K021241
K061212,S
K030792,K965132
K974208,K950986
K060921,K051624
K102621,K071251
K093553,K081540
K093553,K951244
K982006,K971248
K982006,K943819
K972675,S
K970623,S
K962373,S
K070525,K043281
K061951,K993564
K061951,K040013
K061951,K052256
K981462,K852813
K932114,S
K971598,K901734
K964003,K931333
K963623,K953618
K992135,K945730
K043331,K011291
K033680,S
K954687,S
K973368,S
K973069,K944074
K030848,S
K030351,K955723
K030351,K931271
K012135,S
K970954,K953638
K970762,K892410
K962364,K922411
K022663,K851872
K013817,K941272
K153599,K980738
K132653,K030327
K112337,K992550
K080037,S
K071396,K905796
K992515,S
K974389,K910227
K974389,K950708
K974389,K955443
K970425,K921099
K964206,K921991
K964206,K951581
K964206,K953391
K961562,S
K992104,S
K021974,K993012
K161390,K022091
K013216,K981379	
K013216,K991994
K183599,K163345
K181509,K102581
K181509,K102409
K181509,K090851
K113249,K042970
K991989,S
K992766,S
K062693,S
K061753,S
K040890,K955453
K991327,S
K991093,K892410
K991093,K970762
K964856,K944127
K964766,K771603
K022774,K960054
K022774,K000373
K022774,K961054
K984193,K981102
K983413,K970339
K983413,K872171
K983413,K821739
K190457,K182484
K190365,K182148
K190365,K152974
K190365,K151235
K190365,K163039
K190365,K162674
K190365,K163044
K190365,K163650
K190365,K140792
K190365,K140741
K180777,K163364
K971004,S
K964049,K954906
K141359,K113091
K141069,K083227
K970467,K925096
K960178,S
K134002,K113562
K131077,K121116
K131077,K120345
K061180,S
K100385,K052047
K991790,S
K973598,S
K973296,K954288
K964152,K893951
K964152,K840476
K020913,S
K962888,K931302
K982301,S
K974306,K861797
K192807,K955002
K181675,K832785
K955389,S
K973286,S
K970645,K930157
K970541,S
K021826,K870271
K021444,K004039
K013312,K011807
K013312,K993810
K123295,S
K103798,K091753
K090564,K983295
K081623,K051410
K081623,K010943
K081623,K063790
K070491,K032362
K063439,S
K062564,S
K050021,K030654
K983489,S
K112592,S
K110360,K051023
K040073,S
K981393,K930681
K030531,K001829
K030531,K021974
K202291,K130814
K103095,S
K120320,K072272
K081071,K021932	
K073202,S
K070373,K041303
K040236,S
K031303,K011030
K023928,S
K042963,S
K040852,K953616	
K150684,K082617
K062001,K042773
K051100,K972259
K042224,K971571
K032198,K970050
K022564,S
K050918,S
K970921,K926518
K020161,S
K020022,K992638
K022002,S
K990139,S
K983121,S
K021429,S
K992862,K983645
K992369,S
K991993,S
K981676,K961633
K980866,S
K173717,K161189
K991123,S
K984419,K963147
K021825,K012273
K980069,S
K965141,S
K962527,S
K963903,S
K013672,K972166
K013672,K010139
K013672,K992682
K183172,K121302
K991042,K771555
K991042,K862046
K991042,K812607
K981413,K961999
K020926,S
K960936,S
K960711,S
K020192,K901098
K112210,K051746
K112210,K092083
K112210,K030439
K073278,S
K142447,K983162
K101351,S
K021253,S
K040676,K030531	
K040676,K031390
K032032,K030858
K031657,S
K031304,S
K112950,K101999
K111992,K080466
K111992,K083508
K050558,K022236
K132949,K122389
K043167,S
K041313,K021862
K192967,K122692
K994055,K921909
K983605,S
K983514,K970627
K972524,S
K972263,K954906
K131546,K960035
K110880,K091225
K152668,K143625
K993971,S
K992154,K883921
K991421,S
K983583,K933881
K982281,S
K063345,K042961
K063345,K060867
K063345,K061871
K124003,K972272
K124003,K011207
K124003,K050738
K124003,K011703
K124003,K050108
K124003,K110080
K124003,K113858
K124003,K113792
K124003,K120926
K124003,K120810
K124003,K121127
K122286,S
K980567,S
K974625,S
K972621,S
K962881,S
K043374,K972752
K043065,K040287
K992943,K932669
K010115,S
K991980,K970565
K983607,S
K042798,S
K042146,K011024
K034052,S
K033565,K001019
K032368,S
K053597,S
K131828,K110972
K041881,K922888
K031941,S
K171294,K131861
K092418,S
K083479,S
K992847,S
K992156,S
K982469,S
K974733,S
K974076,S
K962508,K896900
K062092,S
K060654,S
K051096,K031906
K063654,K040836
K061471,K041411
K061471,K021305
K201450,K173784
K063499,K060522
K052711,S
K050980,S
K040893,K885169
K033549,K020453
K033549,K020839
K033290,S
K031184,K003715
K012644,S
K113117,K080546
K081382,S
K191374,K152903
K191374,K112158
K030585,K953525
K022126,K003201
K020871,S
K013346,S
K031151,S
K033789,S
K022581,K012205
K022245,S
K984573,S
K974520,S
K060908,K884291
K040696,S
K983399,S
K031891,K981700
K031891,K963184
K000432,K942537
K971070,K962236
K971070,K924018
K992627,S
K992132,S
K994194,K960749
K011996,S
K962276,K771376
K081700,K010943
K062906,S
K041778,S
K980803,S
K970352,S
K021042,S
K963470,S
K960772,K892516
K960772,K911830
K960653,S
K960071,S
K173456,K162743
K173456,K172342
K142671,K073714
K083050,K010093
K083050,K980642
K083050,K974176
K073275,K071329
K081237,S
K070363,K042937
K070363,K063371
K070363,K062172
K051879,K040364
K050080,S
